"ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","proto","service","duration","orig_bytes","resp_bytes","conn_state","local_orig","local_resp","missed_bytes","history","orig_pkts","orig_ip_bytes","resp_pkts","resp_ip_bytes","tunnel_parents"
"1591933035.938049","CQkN9D4ginAycytyn2","10.0.2.15","40552","10.0.2.4","80","tcp","http","0.197214","511","3841","SF","-","-","0","ShADadfF","5","779","5","4109"
"1591933035.988904","CjTrPc46Q8ZjhIhqm3","10.0.2.15","40554","10.0.2.4","80","tcp","http","0.203472","541","3841","SF","-","-","0","ShADadfF","6","861","6","4161"
"1591933036.045883","CTRR2x1zk3PrjtFgh","10.0.2.15","40556","10.0.2.4","80","tcp","http","0.200034","535","3841","SF","-","-","0","ShADadfF","5","803","5","4109"
"1591933036.098119","CVmwS1105HzRGq1Txa","10.0.2.15","40558","10.0.2.4","80","tcp","http","0.192772","533","3841","SF","-","-","0","ShADadfF","5","801","5","4109"
"1591933036.176148","CN1e8F2GmAyIDZ5q22","10.0.2.15","40560","10.0.2.4","80","tcp","http","0.172533","517","3841","SF","-","-","0","ShADadfF","6","837","6","4161"
"1591933036.225736","C9GP6c1KqCRIRZcaU9","10.0.2.15","40562","10.0.2.4","80","tcp","http","0.178788","491","3841","SF","-","-","0","ShADadfF","6","811","6","4161"
"1591933036.278824","CKVLxW3LsUvqA7A0p3","10.0.2.15","40564","10.0.2.4","80","tcp","http","0.181595","500","3841","SF","-","-","0","ShADadfF","5","768","5","4109"
"1591933036.323276","CDtIqIu1CfhJL5hXh","10.0.2.15","40566","10.0.2.4","80","tcp","http","0.189564","530","3841","SF","-","-","0","ShADadfF","5","798","5","4109"
"1591933036.385953","CR4Dfw4EqneS9DVsij","10.0.2.15","40568","10.0.2.4","80","tcp","http","0.170247","523","3841","SF","-","-","0","ShADadfF","5","791","5","4109"
"1591933036.448271","C75KI94KUiuro3n8Vk","10.0.2.15","40570","10.0.2.4","80","tcp","http","0.167373","521","3841","SF","-","-","0","ShADadfF","6","841","6","4161"
"1591933036.500940","CGzTqS2VeMv18qnQ2h","10.0.2.15","40572","10.0.2.4","80","tcp","http","0.175801","493","3841","SF","-","-","0","ShADadfF","5","761","5","4109"
"1591933036.544983","CDXxIR3yVzIvlEwfP4","10.0.2.15","40574","10.0.2.4","80","tcp","http","0.189553","467","3841","SF","-","-","0","ShADadfF","6","787","6","4161"
"1591933036.587112","C4zhpk3xgiie4QMLTh","10.0.2.15","40576","10.0.2.4","80","tcp","http","0.205920","476","3841","SF","-","-","0","ShADadfF","6","796","6","4161"
"1591933036.652250","CmEa9ItddumkoHe2k","10.0.2.15","40578","10.0.2.4","80","tcp","http","0.189067","505","3841","SF","-","-","0","ShADadfF","5","773","5","4109"
"1591933036.714064","Cb6MJy11puMJfKxMB7","10.0.2.15","40580","10.0.2.4","80","tcp","http","0.186979","499","3841","SF","-","-","0","ShADadfF","5","767","5","4109"
"1591933036.771083","CL5mz14cslyutHZObg","10.0.2.15","40582","10.0.2.4","80","tcp","http","0.181738","497","3841","SF","-","-","0","ShADadfF","5","765","5","4109"
"1591933036.840846","C69jtm1zln56zkwtCk","10.0.2.15","40584","10.0.2.4","80","tcp","http","0.172770","573","3841","SF","-","-","0","ShADadfF","5","841","5","4109"
